schedule,start_evaporation,end_evaporation,curve,iteration,evaporation
exponential,0.80000000,0.30000000,-2.00000000,36,0.35477905
exponential,0.80000000,0.30000000,-2.00000000,37,0.34945825
exponential,0.80000000,0.30000000,-2.00000000,38,0.34435027
exponential,0.80000000,0.30000000,-2.00000000,39,0.33944657
exponential,0.80000000,0.30000000,-2.00000000,40,0.33473900
exponential,0.80000000,0.30000000,-2.00000000,41,0.33021970
exponential,0.80000000,0.30000000,-2.00000000,42,0.32588115
exponential,0.80000000,0.30000000,-2.00000000,43,0.32171611
exponential,0.80000000,0.30000000,-2.00000000,44,0.31771766
exponential,0.80000000,0.30000000,-2.00000000,45,0.31387912
exponential,0.80000000,0.30000000,-2.00000000,46,0.31019411
exponential,0.80000000,0.30000000,-2.00000000,47,0.30665647
exponential,0.80000000,0.30000000,-2.00000000,48,0.30326032
exponential,0.80000000,0.30000000,-2.00000000,49,0.30000000
exponential,0.80000000,0.30000000,-1.00000000,0,0.80000000
exponential,0.80000000,0.30000000,-1.00000000,1,0.78402099
exponential,0.80000000,0.30000000,-1.00000000,2,0.76836477
exponential,0.80000000,0.30000000,-1.00000000,3,0.75302483
exponential,0.80000000,0.30000000,-1.00000000,4,0.73799478
exponential,0.80000000,0.30000000,-1.00000000,5,0.72326835
exponential,0.80000000,0.30000000,-1.00000000,6,0.70883942
exponential,0.80000000,0.30000000,-1.00000000,7,0.69470197
exponential,0.80000000,0.30000000,-1.00000000,8,0.68085012
exponential,0.80000000,0.30000000,-1.00000000,9,0.66727809
exponential,0.80000000,0.30000000,-1.00000000,10,0.65398023
exponential,0.80000000,0.30000000,-1.00000000,11,0.64095101
exponential,0.80000000,0.30000000,-1.00000000,12,0.62818500
exponential,0.80000000,0.30000000,-1.00000000,13,0.61567688
exponential,0.80000000,0.30000000,-1.00000000,14,0.60342143
exponential,0.80000000,0.30000000,-1.00000000,15,0.59141357
exponential,0.80000000,0.30000000,-1.00000000,16,0.57964828
exponential,0.80000000,0.30000000,-1.00000000,17,0.56812066
exponential,0.80000000,0.30000000,-1.00000000,18,0.55682592
exponential,0.80000000,0.30000000,-1.00000000,19,0.54575934
exponential,0.80000000,0.30000000,-1.00000000,20,0.53491633
exponential,0.80000000,0.30000000,-1.00000000,21,0.52429235
exponential,0.80000000,0.30000000,-1.00000000,22,0.51388300
exponential,0.80000000,0.30000000,-1.00000000,23,0.50368393
exponential,0.80000000,0.30000000,-1.00000000,24,0.49369089
exponential,0.80000000,0.30000000,-1.00000000,25,0.48389973
exponential,0.80000000,0.30000000,-1.00000000,26,0.47430636
exponential,0.80000000,0.30000000,-1.00000000,27,0.46490679
exponential,0.80000000,0.30000000,-1.00000000,28,0.45569710
exponential,0.80000000,0.30000000,-1.00000000,29,0.44667347
exponential,0.80000000,0.30000000,-1.00000000,30,0.43783212
exponential,0.80000000,0.30000000,-1.00000000,31,0.42916937
exponential,0.80000000,0.30000000,-1.00000000,32,0.42068163
exponential,0.80000000,0.30000000,-1.00000000,33,0.41236535
exponential,0.80000000,0.30000000,-1.00000000,34,0.40421707
exponential,0.80000000,0.30000000,-1.00000000,35,0.39623340
exponential,0.80000000,0.30000000,-1.00000000,36,0.38841100
exponential,0.80000000,0.30000000,-1.00000000,37,0.38074663
exponential,0.80000000,0.30000000,-1.00000000,38,0.37323709
exponential,0.80000000,0.30000000,-1.00000000,39,0.36587926
exponential,0.80000000,0.30000000,-1.00000000,40,0.35867006
exponential,0.80000000,0.30000000,-1.00000000,41,0.35160650
exponential,0.80000000,0.30000000,-1.00000000,42,0.34468563
exponential,0.80000000,0.30000000,-1.00000000,43,0.33790457
exponential,0.80000000,0.30000000,-1.00000000,44,0.33126049
exponential,0.80000000,0.30000000,-1.00000000,45,0.32475064
exponential,0.80000000,0.30000000,-1.00000000,46,0.31837229
exponential,0.80000000,0.30000000,-1.00000000,47,0.31212280
exponential,0.80000000,0.30000000,-1.00000000,48,0.30599955
exponential,0.80000000,0.30000000,-1.00000000,49,0.30000000
exponential,0.80000000,0.30000000,1.00000000,0,0.80000000
exponential,0.80000000,0.30000000,1.00000000,1,0.79400045
exponential,0.80000000,0.30000000,1.00000000,2,0.78787720
exponential,0.80000000,0.30000000,1.00000000,3,0.78162771
exponential,0.80000000,0.30000000,1.00000000,4,0.77524936
exponential,0.80000000,0.30000000,1.00000000,5,0.76873951
exponential,0.80000000,0.30000000,1.00000000,6,0.76209543
exponential,0.80000000,0.30000000,1.00000000,7,0.75531437
exponential,0.80000000,0.30000000,1.00000000,8,0.74839350
exponential,0.80000000,0.30000000,1.00000000,9,0.74132994
exponential,0.80000000,0.30000000,1.00000000,10,0.73412074
exponential,0.80000000,0.30000000,1.00000000,11,0.72676291
exponential,0.80000000,0.30000000,1.00000000,12,0.71925337
exponential,0.80000000,0.30000000,1.00000000,13,0.71158900
exponential,0.80000000,0.30000000,1.00000000,14,0.70376660
exponential,0.80000000,0.30000000,1.00000000,15,0.69578293
exponential,0.80000000,0.30000000,1.00000000,16,0.68763465
exponential,0.80000000,0.30000000,1.00000000,17,0.67931837
exponential,0.80000000,0.30000000,1.00000000,18,0.67083063
exponential,0.80000000,0.30000000,1.00000000,19,0.66216788
exponential,0.80000000,0.30000000,1.00000000,20,0.65332653
exponential,0.80000000,0.30000000,1.00000000,21,0.64430290
exponential,0.80000000,0.30000000,1.00000000,22,0.63509321
exponential,0.80000000,0.30000000,1.00000000,23,0.62569364
exponential,0.80000000,0.30000000,1.00000000,24,0.61610027
exponential,0.80000000,0.30000000,1.00000000,25,0.60630911
exponential,0.80000000,0.30000000,1.00000000,26,0.59631607
exponential,0.80000000,0.30000000,1.00000000,27,0.58611700
exponential,0.80000000,0.30000000,1.00000000,28,0.57570765
exponential,0.80000000,0.30000000,1.00000000,29,0.56508367
exponential,0.80000000,0.30000000,1.00000000,30,0.55424066
exponential,0.80000000,0.30000000,1.00000000,31,0.54317408
exponential,0.80000000,0.30000000,1.00000000,32,0.53187934
exponential,0.80000000,0.30000000,1.00000000,33,0.52035172
exponential,0.80000000,0.30000000,1.00000000,34,0.50858643
exponential,0.80000000,0.30000000,1.00000000,35,0.49657857
exponential,0.80000000,0.30000000,1.00000000,36,0.48432312
exponential,0.80000000,0.30000000,1.00000000,37,0.47181500
exponential,0.80000000,0.30000000,1.00000000,38,0.45904899
exponential,0.80000000,0.30000000,1.00000000,39,0.44601977
exponential,0.80000000,0.30000000,1.00000000,40,0.43272191
exponential,0.80000000,0.30000000,1.00000000,41,0.41914988
exponential,0.80000000,0.30000000,1.00000000,42,0.40529803
exponential,0.80000000,0.30000000,1.00000000,43,0.39116058
exponential,0.80000000,0.30000000,1.00000000,44,0.37673165
exponential,0.80000000,0.30000000,1.00000000,45,0.36200522
exponential,0.80000000,0.30000000,1.00000000,46,0.34697517
exponential,0.80000000,0.30000000,1.00000000,47,0.33163523
exponential,0.80000000,0.30000000,1.00000000,48,0.31597901
exponential,0.80000000,0.30000000,1.00000000,49,0.30000000
exponential,0.80000000,0.30000000,2.00000000,0,0.80000000
exponential,0.80000000,0.30000000,2.00000000,1,0.79673968
exponential,0.80000000,0.30000000,2.00000000,2,0.79334353
exponential,0.80000000,0.30000000,2.00000000,3,0.78980589
exponential,0.80000000,0.30000000,2.00000000,4,0.78612088
exponential,0.80000000,0.30000000,2.00000000,5,0.78228234
exponential,0.80000000,0.30000000,2.00000000,6,0.77828389
exponential,0.80000000,0.30000000,2.00000000,7,0.77411885
exponential,0.80000000,0.30000000,2.00000000,8,0.76978030
exponential,0.80000000,0.30000000,2.00000000,9,0.76526100
exponential,0.80000000,0.30000000,2.00000000,10,0.76055343
exponential,0.80000000,0.30000000,2.00000000,11,0.75564973
exponential,0.80000000,0.30000000,2.00000000,12,0.75054175
exponential,0.80000000,0.30000000,2.00000000,13,0.74522095
exponential,0.80000000,0.30000000,2.00000000,14,0.73967850
exponential,0.80000000,0.30000000,2.00000000,15,0.73390513
exponential,0.80000000,0.30000000,2.00000000,16,0.72789125
exponential,0.80000000,0.30000000,2.00000000,17,0.72162682
exponential,0.80000000,0.30000000,2.00000000,18,0.71510141
exponential,0.80000000,0.30000000,2.00000000,19,0.70830415
exponential,0.80000000,0.30000000,2.00000000,20,0.70122371
exponential,0.80000000,0.30000000,2.00000000,21,0.69384829
exponential,0.80000000,0.30000000,2.00000000,22,0.68616561
exponential,0.80000000,0.30000000,2.00000000,23,0.67816286
exponential,0.80000000,0.30000000,2.00000000,24,0.66982671
exponential,0.80000000,0.30000000,2.00000000,25,0.66114327
exponential,0.80000000,0.30000000,2.00000000,26,0.65209807
exponential,0.80000000,0.30000000,2.00000000,27,0.64267604
exponential,0.80000000,0.30000000,2.00000000,28,0.63286148
exponential,0.80000000,0.30000000,2.00000000,29,0.62263804
exponential,0.80000000,0.30000000,2.00000000,30,0.61198868
exponential,0.80000000,0.30000000,2.00000000,31,0.60089567
exponential,0.80000000,0.30000000,2.00000000,32,0.58934051
exponential,0.80000000,0.30000000,2.00000000,33,0.57730395
exponential,0.80000000,0.30000000,2.00000000,34,0.56476594
exponential,0.80000000,0.30000000,2.00000000,35,0.55170559
exponential,0.80000000,0.30000000,2.00000000,36,0.53810113
exponential,0.80000000,0.30000000,2.00000000,37,0.52392990
exponential,0.80000000,0.30000000,2.00000000,38,0.50916829
exponential,0.80000000,0.30000000,2.00000000,39,0.49379169
exponential,0.80000000,0.30000000,2.00000000,40,0.47777450
exponential,0.80000000,0.30000000,2.00000000,41,0.46109002
exponential,0.80000000,0.30000000,2.00000000,42,0.44371045
exponential,0.80000000,0.30000000,2.00000000,43,0.42560683
exponential,0.80000000,0.30000000,2.00000000,44,0.40674900
exponential,0.80000000,0.30000000,2.00000000,45,0.38710555
exponential,0.80000000,0.30000000,2.00000000,46,0.36664373
exponential,0.80000000,0.30000000,2.00000000,47,0.34532945
exponential,0.80000000,0.30000000,2.00000000,48,0.32312721
exponential,0.80000000,0.30000000,2.00000000,49,0.30000000
exponential,0.80000000,0.30000000,4.00000000,0,0.80000000
exponential,0.80000000,0.30000000,4.00000000,1,0.79920653
exponential,0.80000000,0.30000000,4.00000000,2,0.79834557
exponential,0.80000000,0.30000000,4.00000000,3,0.79741138
exponential,0.80000000,0.30000000,4.00000000,4,0.79639772
exponential,0.80000000,0.30000000,4.00000000,5,0.79529785
exponential,0.80000000,0.30000000,4.00000000,6,0.79410443
exponential,0.80000000,0.30000000,4.00000000,7,0.79280950
exponential,0.80000000,0.30000000,4.00000000,8,0.79140443
exponential,0.80000000,0.30000000,4.00000000,9,0.78987984
exponential,0.80000000,0.30000000,4.00000000,10,0.78822558
exponential,0.80000000,0.30000000,4.00000000,11,0.78643061
exponential,0.80000000,0.30000000,4.00000000,12,0.78448296
exponential,0.80000000,0.30000000,4.00000000,13,0.78236966
exponential,0.80000000,0.30000000,4.00000000,14,0.78007660
exponential,0.80000000,0.30000000,4.00000000,15,0.77758850
exponential,0.80000000,0.30000000,4.00000000,16,0.77488877
exponential,0.80000000,0.30000000,4.00000000,17,0.77195941
exponential,0.80000000,0.30000000,4.00000000,18,0.76878089
exponential,0.80000000,0.30000000,4.00000000,19,0.76533201
exponential,0.80000000,0.30000000,4.00000000,20,0.76158978
exponential,0.80000000,0.30000000,4.00000000,21,0.75752924
exponential,0.80000000,0.30000000,4.00000000,22,0.75312333
exponential,0.80000000,0.30000000,4.00000000,23,0.74834267
exponential,0.80000000,0.30000000,4.00000000,24,0.74315537
exponential,0.80000000,0.30000000,4.00000000,25,0.73752686
exponential,0.80000000,0.30000000,4.00000000,26,0.73141960
exponential,0.80000000,0.30000000,4.00000000,27,0.72479287
exponential,0.80000000,0.30000000,4.00000000,28,0.71760250
exponential,0.80000000,0.30000000,4.00000000,29,0.70980053
exponential,0.80000000,0.30000000,4.00000000,30,0.70133495
exponential,0.80000000,0.30000000,4.00000000,31,0.69214932
exponential,0.80000000,0.30000000,4.00000000,32,0.68218237
exponential,0.80000000,0.30000000,4.00000000,33,0.67136767
exponential,0.80000000,0.30000000,4.00000000,34,0.65963310
exponential,0.80000000,0.30000000,4.00000000,35,0.64690042
exponential,0.80000000,0.30000000,4.00000000,36,0.63308474
exponential,0.80000000,0.30000000,4.00000000,37,0.61809393
exponential,0.80000000,0.30000000,4.00000000,38,0.60182805
exponential,0.80000000,0.30000000,4.00000000,39,0.58417864
exponential,0.80000000,0.30000000,4.00000000,40,0.56502802
exponential,0.80000000,0.30000000,4.00000000,41,0.54424851
exponential,0.80000000,0.30000000,4.00000000,42,0.52170154
exponential,0.80000000,0.30000000,4.00000000,43,0.49723680
exponential,0.80000000,0.30000000,4.00000000,44,0.47069116
exponential,0.80000000,0.30000000,4.00000000,45,0.44188762
exponential,0.80000000,0.30000000,4.00000000,46,0.41063413
exponential,0.80000000,0.30000000,4.00000000,47,0.37672231
exponential,0.80000000,0.30000000,4.00000000,48,0.33992605
exponential,0.80000000,0.30000000,4.00000000,49,0.30000000
logarithmic,0.80000000,0.30000000,-9.00000000,0,0.80000000
logarithmic,0.80000000,0.30000000,-9.00000000,1,0.79597450
logarithmic,0.80000000,0.30000000,-9.00000000,2,0.79187296
logarithmic,0.80000000,0.30000000,-9.00000000,3,0.78769246
logarithmic,0.80000000,0.30000000,-9.00000000,4,0.78342989
logarithmic,0.80000000,0.30000000,-9.00000000,5,0.77908197
logarithmic,0.80000000,0.30000000,-9.00000000,6,0.77464520
logarithmic,0.80000000,0.30000000,-9.00000000,7,0.77011590
logarithmic,0.80000000,0.30000000,-9.00000000,8,0.76549010
logarithmic,0.80000000,0.30000000,-9.00000000,9,0.76076361
logarithmic,0.80000000,0.30000000,-9.00000000,10,0.75593196
logarithmic,0.80000000,0.30000000,-9.00000000,11,0.75099034
logarithmic,0.80000000,0.30000000,-9.00000000,12,0.74593364
logarithmic,0.80000000,0.30000000,-9.00000000,13,0.74075638
logarithmic,0.80000000,0.30000000,-9.00000000,14,0.73545265
logarithmic,0.80000000,0.30000000,-9.00000000,15,0.73001614
logarithmic,0.80000000,0.30000000,-9.00000000,16,0.72444001
logarithmic,0.80000000,0.30000000,-9.00000000,17,0.71871691
logarithmic,0.80000000,0.30000000,-9.00000000,18,0.71283888
logarithmic,0.80000000,0.30000000,-9.00000000,19,0.70679730
logarithmic,0.80000000,0.30000000,-9.00000000,20,0.70058281
logarithmic,0.80000000,0.30000000,-9.00000000,21,0.69418521
logarithmic,0.80000000,0.30000000,-9.00000000,22,0.68759339
logarithmic,0.80000000,0.30000000,-9.00000000,23,0.68079518
logarithmic,0.80000000,0.30000000,-9.00000000,24,0.67377724
logarithmic,0.80000000,0.30000000,-9.00000000,25,0.66652490
logarithmic,0.80000000,0.30000000,-9.00000000,26,0.65902194
logarithmic,0.80000000,0.30000000,-9.00000000,27,0.65125044
logarithmic,0.80000000,0.30000000,-9.00000000,28,0.64319044
logarithmic,0.80000000,0.30000000,-9.00000000,29,0.63481970
logarithmic,0.80000000,0.30000000,-9.00000000,30,0.62611330
logarithmic,0.80000000,0.30000000,-9.00000000,31,0.61704319
logarithmic,0.80000000,0.30000000,-9.00000000,32,0.60757764
logarithmic,0.80000000,0.30000000,-9.00000000,33,0.59768061
logarithmic,0.80000000,0.30000000,-9.00000000,34,0.58731087
logarithmic,0.80000000,0.30000000,-9.00000000,35,0.57642098
logarithmic,0.80000000,0.30000000,-9.00000000,36,0.56495600
logarithmic,0.80000000,0.30000000,-9.00000000,37,0.55285179
logarithmic,0.80000000,0.30000000,-9.00000000,38,0.54003282
logarithmic,0.80000000,0.30000000,-9.00000000,39,0.52640936
logarithmic,0.80000000,0.30000000,-9.00000000,40,0.51187364
logarithmic,0.80000000,0.30000000,-9.00000000,41,0.49629465
logarithmic,0.80000000,0.30000000,-9.00000000,42,0.47951097
logarithmic,0.80000000,0.30000000,-9.00000000,43,0.46132057
logarithmic,0.80000000,0.30000000,-9.00000000,44,0.44146589
logarithmic,0.80000000,0.30000000,-9.00000000,45,0.41961142
logarithmic,0.80000000,0.30000000,-9.00000000,46,0.39530876
logarithmic,0.80000000,0.30000000,-9.00000000,47,0.36793936
logarithmic,0.80000000,0.30000000,-9.00000000,48,0.33661596
logarithmic,0.80000000,0.30000000,-9.00000000,49,0.30000000
logarithmic,0.80000000,0.30000000,-3.00000000,0,0.80000000
logarithmic,0.80000000,0.30000000,-3.00000000,1,0.79443680
logarithmic,0.80000000,0.30000000,-3.00000000,2,0.78878644
logarithmic,0.80000000,0.30000000,-3.00000000,3,0.78304615
logarithmic,0.80000000,0.30000000,-3.00000000,4,0.77721303
logarithmic,0.80000000,0.30000000,-3.00000000,5,0.77128401
logarithmic,0.80000000,0.30000000,-3.00000000,6,0.76525590
logarithmic,0.80000000,0.30000000,-3.00000000,7,0.75912532
logarithmic,0.80000000,0.30000000,-3.00000000,8,0.75288873
logarithmic,0.80000000,0.30000000,-3.00000000,9,0.74654240
logarithmic,0.80000000,0.30000000,-3.00000000,10,0.74008240
logarithmic,0.80000000,0.30000000,-3.00000000,11,0.73350458
logarithmic,0.80000000,0.30000000,-3.00000000,12,0.72680456
logarithmic,0.80000000,0.30000000,-3.00000000,13,0.71997773
logarithmic,0.80000000,0.30000000,-3.00000000,14,0.71301917
logarithmic,0.80000000,0.30000000,-3.00000000,15,0.70592372
logarithmic,0.80000000,0.30000000,-3.00000000,16,0.69868588
logarithmic,0.80000000,0.30000000,-3.00000000,17,0.69129981
logarithmic,0.80000000,0.30000000,-3.00000000,18,0.68375932
logarithmic,0.80000000,0.30000000,-3.00000000,19,0.67605781
logarithmic,0.80000000,0.30000000,-3.00000000,20,0.66818825
logarithmic,0.80000000,0.30000000,-3.00000000,21,0.66014315
logarithmic,0.80000000,0.30000000,-3.00000000,22,0.65191449
logarithmic,0.80000000,0.30000000,-3.00000000,23,0.64349371
logarithmic,0.80000000,0.30000000,-3.00000000,24,0.63487162
logarithmic,0.80000000,0.30000000,-3.00000000,25,0.62603835
logarithmic,0.80000000,0.30000000,-3.00000000,26,0.61698330
logarithmic,0.80000000,0.30000000,-3.00000000,27,0.60769505
logarithmic,0.80000000,0.30000000,-3.00000000,28,0.59816127
logarithmic,0.80000000,0.30000000,-3.00000000,29,0.58836862
logarithmic,0.80000000,0.30000000,-3.00000000,30,0.57830265
logarithmic,0.80000000,0.30000000,-3.00000000,31,0.56794767
logarithmic,0.80000000,0.30000000,-3.00000000,32,0.55728659
logarithmic,0.80000000,0.30000000,-3.00000000,33,0.54630075
logarithmic,0.80000000,0.30000000,-3.00000000,34,0.53496975
logarithmic,0.80000000,0.30000000,-3.00000000,35,0.52327120
logarithmic,0.80000000,0.30000000,-3.00000000,36,0.51118044
logarithmic,0.80000000,0.30000000,-3.00000000,37,0.49867027
logarithmic,0.80000000,0.30000000,-3.00000000,38,0.48571054
logarithmic,0.80000000,0.30000000,-3.00000000,39,0.47226773
logarithmic,0.80000000,0.30000000,-3.00000000,40,0.45830442
logarithmic,0.80000000,0.30000000,-3.00000000,41,0.44377868
logarithmic,0.80000000,0.30000000,-3.00000000,42,0.42864329
logarithmic,0.80000000,0.30000000,-3.00000000,43,0.41284484
logarithmic,0.80000000,0.30000000,-3.00000000,44,0.39632254
logarithmic,0.80000000,0.30000000,-3.00000000,45,0.37900687
logarithmic,0.80000000,0.30000000,-3.00000000,46,0.36081779
logarithmic,0.80000000,0.30000000,-3.00000000,47,0.34166247
logarithmic,0.80000000,0.30000000,-3.00000000,48,0.32143247
logarithmic,0.80000000,0.30000000,-3.00000000,49,0.30000000
logarithmic,0.80000000,0.30000000,-1.00000000,0,0.80000000
logarithmic,0.80000000,0.30000000,-1.00000000,1,0.79260150
logarithmic,0.80000000,0.30000000,-1.00000000,2,0.78512633
logarithmic,0.80000000,0.30000000,-1.00000000,3,0.77757288
logarithmic,0.80000000,0.30000000,-1.00000000,4,0.76993950
logarithmic,0.80000000,0.30000000,-1.00000000,5,0.76222448
logarithmic,0.80000000,0.30000000,-1.00000000,6,0.75442606
logarithmic,0.80000000,0.30000000,-1.00000000,7,0.74654240
logarithmic,0.80000000,0.30000000,-1.00000000,8,0.73857163
logarithmic,0.80000000,0.30000000,-1.00000000,9,0.73051179
